"Time","Value (°C)"
"2019/01/27 05:00:00","21.9395847"
"2019/01/27 04:55:00","21.9382172"
"2019/01/27 04:50:00","21.9597054"
"2019/01/27 04:45:00","21.9245415"
"2019/01/27 04:40:00","21.8864479"
"2019/01/27 04:35:00","21.8995571"
"2019/01/27 04:30:00","21.8751431"
"2019/01/27 04:25:00","21.8913326"
"2019/01/27 04:20:00","21.8864479"
"2019/01/27 04:15:00","21.8620243"
"2019/01/27 04:10:00","21.9098892"
"2019/01/27 04:05:00","21.9196568"
"2019/01/27 04:00:00","21.9137974"
"2019/01/27 03:55:00","21.905983"
"2019/01/27 03:50:00","21.925539"
"2019/01/27 03:45:00","21.9108677"
"2019/01/27 03:40:00","21.9743595"
"2019/01/27 03:35:00","21.9750214"
"2019/01/27 03:30:00","21.9687004"
"2019/01/27 03:25:00","21.9733849"
"2019/01/27 03:20:00","21.9568233"
"2019/01/27 03:15:00","21.9401703"
"2019/01/27 03:10:00","21.9157505"
"2019/01/27 03:05:00","21.9235649"
"2019/01/27 03:00:00","21.934309"
"2019/01/27 02:55:00","21.9548206"
"2019/01/27 02:50:00","21.934309"
"2019/01/27 02:45:00","21.9452381"
"2019/01/27 02:40:00","21.9425945"
"2019/01/27 02:35:00","21.9597054"
"2019/01/27 02:30:00","21.9352856"
"2019/01/27 02:25:00","21.9548206"
"2019/01/27 02:20:00","21.9599018"
"2019/01/27 02:15:00","21.9645901"
"2019/01/27 02:10:00","21.9665451"
"2019/01/27 02:05:00","21.9597054"
"2019/01/27 02:00:00","21.9558125"
"2019/01/27 01:55:00","21.9418888"
"2019/01/27 01:50:00","21.9548206"
"2019/01/27 01:45:00","22.0085468"
"2019/01/27 01:40:00","21.9582615"
"2019/01/27 01:35:00","21.9890118"
"2019/01/27 01:30:00","21.9714279"
"2019/01/27 01:25:00","21.9968262"
"2019/01/27 01:20:00","21.984129"
"2019/01/27 01:15:00","21.984129"
"2019/01/27 01:10:00","21.984129"
"2019/01/27 01:05:00","21.9890118"
"2019/01/27 01:00:00","22.003664"
"2019/01/27 00:55:00","21.984129"
"2019/01/27 00:50:00","22.0114765"
"2019/01/27 00:45:00","22.0285511"
"2019/01/27 00:40:00","22.0177975"
"2019/01/27 00:35:00","22.024744"
"2019/01/27 00:30:00","22.0376263"
"2019/01/27 00:25:00","22.0280819"
"2019/01/27 00:20:00","22.0095253"
"2019/01/27 00:15:00","21.9966316"
"2019/01/27 00:10:00","21.9831505"
"2019/01/27 00:05:00","21.984129"
"2019/01/27 00:00:00","21.9743595"
"2019/01/26 23:55:00","21.9645901"
"2019/01/26 23:50:00","21.9792442"
"2019/01/26 23:45:00","21.9698639"
"2019/01/26 23:40:00","21.9983082"
"2019/01/26 23:35:00","21.9839745"
"2019/01/26 23:30:00","21.9802608"
"2019/01/26 23:25:00","21.9926472"
"2019/01/26 23:20:00","21.9935265"
"2019/01/26 23:15:00","22.0085468"
"2019/01/26 23:10:00","22.0085468"
"2019/01/26 23:05:00","22.0085468"
"2019/01/26 23:00:00","22.003664"
"2019/01/26 22:55:00","21.9997578"
"2019/01/26 22:50:00","21.984129"
"2019/01/26 22:45:00","21.9352856"
"2019/01/26 22:40:00","21.9352856"
"2019/01/26 22:35:00","21.9352856"
"2019/01/26 22:30:00","21.9390697"
"2019/01/26 22:25:00","21.9597054"
"2019/01/26 22:20:00","21.9352856"
"2019/01/26 22:15:00","21.9508648"
"2019/01/26 22:10:00","21.9353523"
"2019/01/26 22:05:00","21.9805279"
"2019/01/26 22:00:00","21.9801846"
"2019/01/26 21:55:00","21.994482"
"2019/01/26 21:50:00","22.0329666"
"2019/01/26 21:45:00","22.0085468"
"2019/01/26 21:40:00","22.0210495"
"2019/01/26 21:35:00","22.0201168"
"2019/01/26 21:30:00","22.030901"
"2019/01/26 21:25:00","21.9988194"
"2019/01/26 21:20:00","21.9997578"
"2019/01/26 21:15:00","21.984129"
"2019/01/26 21:10:00","21.9811974"
"2019/01/26 21:05:00","21.9216118"
"2019/01/26 21:00:00","21.9108677"
"2019/01/26 20:55:00","21.9108677"
"2019/01/26 20:50:00","21.9020767"
"2019/01/26 20:45:00","21.9020767"
"2019/01/26 20:40:00","21.9325123"
"2019/01/26 20:35:00","21.9694786"
"2019/01/26 20:30:00","21.9753361"
"2019/01/26 20:25:00","21.984129"
"2019/01/26 20:20:00","21.9902992"
"2019/01/26 20:15:00","22.004446"
"2019/01/26 20:10:00","21.9773235"
"2019/01/26 20:05:00","21.9792442"
"2019/01/26 20:00:00","21.9665451"
"2019/01/26 19:55:00","21.9681854"
"2019/01/26 19:50:00","21.9569721"
"2019/01/26 19:45:00","21.925127"
"2019/01/26 19:40:00","21.9597054"
"2019/01/26 19:35:00","21.9743595"
"2019/01/26 19:30:00","21.9706459"
"2019/01/26 19:25:00","21.9722099"
"2019/01/26 19:20:00","21.9870186"
"2019/01/26 19:15:00","21.9352856"
"2019/01/26 19:10:00","21.9597054"
"2019/01/26 19:05:00","21.9792442"
"2019/01/26 19:00:00","21.9792442"
"2019/01/26 18:55:00","21.9712753"
"2019/01/26 18:50:00","22.0085468"
"2019/01/26 18:45:00","21.997139"
"2019/01/26 18:40:00","22.0111504"
"2019/01/26 18:35:00","22.0085468"
"2019/01/26 18:30:00","21.984129"
"2019/01/26 18:25:00","21.984129"
"2019/01/26 18:20:00","21.9753361"
"2019/01/26 18:15:00","21.9938965"
"2019/01/26 18:10:00","21.9792442"
"2019/01/26 18:05:00","22.0017109"
"2019/01/26 18:00:00","22.0142136"
"2019/01/26 17:55:00","22.0134315"
"2019/01/26 17:50:00","22.0085468"
"2019/01/26 17:45:00","22.0280819"
"2019/01/26 17:40:00","21.9990139"
"2019/01/26 17:35:00","22.0085468"
"2019/01/26 17:30:00","22.0134315"
"2019/01/26 17:25:00","22.0156212"
"2019/01/26 17:20:00","22.0292549"
"2019/01/26 17:15:00","21.9987793"
"2019/01/26 17:10:00","21.984129"
"2019/01/26 17:05:00","21.9872913"
"2019/01/26 17:00:00","21.9813862"
"2019/01/26 16:55:00","22.0033112"
"2019/01/26 16:50:00","21.9965305"
"2019/01/26 16:45:00","22.0085468"
"2019/01/26 16:40:00","22.003664"
"2019/01/26 16:35:00","21.984129"
"2019/01/26 16:30:00","21.9792442"
"2019/01/26 16:25:00","22.003664"
"2019/01/26 16:20:00","21.9606819"
"2019/01/26 16:15:00","21.9206734"
"2019/01/26 16:10:00","21.927103"
"2019/01/26 16:05:00","21.8962936"
"2019/01/26 16:00:00","21.9108677"
"2019/01/26 15:55:00","21.9724045"
"2019/01/26 15:50:00","21.9484539"
"2019/01/26 15:45:00","21.9597054"
"2019/01/26 15:40:00","21.9938965"
"2019/01/26 15:35:00","21.984129"
"2019/01/26 15:30:00","21.984129"
"2019/01/26 15:25:00","21.9966316"
"2019/01/26 15:20:00","21.9935055"
"2019/01/26 15:15:00","21.9694729"
"2019/01/26 15:10:00","21.984129"
"2019/01/26 15:05:00","21.9759483"
"2019/01/26 15:00:00","21.9597054"
"2019/01/26 14:55:00","22.0085468"
"2019/01/26 14:50:00","21.9851055"
"2019/01/26 14:45:00","22.0003834"
"2019/01/26 14:40:00","21.996788"
"2019/01/26 14:35:00","22.0085468"
"2019/01/26 14:30:00","21.9924393"
"2019/01/26 14:25:00","22.0173378"
"2019/01/26 14:20:00","22.0085468"
"2019/01/26 14:15:00","22.0192986"
"2019/01/26 14:10:00","21.9969788"
"2019/01/26 14:05:00","22.0085468"
"2019/01/26 14:00:00","21.9978027"
"2019/01/26 13:55:00","22.0187054"
"2019/01/26 13:50:00","21.984129"
"2019/01/26 13:45:00","22.0085468"
"2019/01/26 13:40:00","21.9941311"
"2019/01/26 13:35:00","21.9851055"
"2019/01/26 13:30:00","21.9991322"
"2019/01/26 13:25:00","22.0065556"
"2019/01/26 13:20:00","22.0085468"
"2019/01/26 13:15:00","22.0340557"
"2019/01/26 13:10:00","22.0085468"
"2019/01/26 13:05:00","22.0085468"
"2019/01/26 13:00:00","22.0197258"
"2019/01/26 12:55:00","22.0085468"
"2019/01/26 12:50:00","21.9597054"
"2019/01/26 12:45:00","21.9499378"
"2019/01/26 12:40:00","21.9249325"
"2019/01/26 12:35:00","21.925518"
"2019/01/26 12:30:00","21.913641"
"2019/01/26 12:25:00","21.9157505"
"2019/01/26 12:20:00","21.9010983"
"2019/01/26 12:15:00","21.9304028"
"2019/01/26 12:10:00","21.9264965"
"2019/01/26 12:05:00","21.9243279"
"2019/01/26 12:00:00","21.9304028"
"2019/01/26 11:55:00","21.9352856"
"2019/01/26 11:50:00","21.9108677"
"2019/01/26 11:45:00","21.9226627"
"2019/01/26 11:40:00","21.905983"
"2019/01/26 11:35:00","21.899334"
"2019/01/26 11:30:00","21.8885555"
"2019/01/26 11:25:00","21.8354568"
"2019/01/26 11:20:00","21.8424892"
"2019/01/26 11:15:00","21.8958549"
"2019/01/26 11:10:00","21.9157505"
"2019/01/26 11:05:00","21.9155674"
"2019/01/26 11:00:00","21.9108677"
"2019/01/26 10:55:00","21.9005127"
"2019/01/26 10:50:00","21.8571415"
"2019/01/26 10:45:00","21.8424892"
"2019/01/26 10:40:00","21.8620243"
"2019/01/26 10:35:00","21.8532143"
"2019/01/26 10:30:00","21.8526478"
"2019/01/26 10:25:00","21.8417072"
"2019/01/26 10:20:00","21.8608627"
"2019/01/26 10:15:00","21.8647614"
"2019/01/26 10:10:00","21.8864479"
"2019/01/26 10:05:00","21.8815632"
"2019/01/26 10:00:00","21.8768749"
"2019/01/26 09:55:00","21.8981705"
"2019/01/26 09:50:00","21.905983"
"2019/01/26 09:45:00","21.8800201"
"2019/01/26 09:40:00","21.8620243"
"2019/01/26 09:35:00","21.866909"
"2019/01/26 09:30:00","21.8874245"
"2019/01/26 09:25:00","21.8501091"
"2019/01/26 09:20:00","21.8335037"
"2019/01/26 09:15:00","21.8376064"
"2019/01/26 09:10:00","21.8119755"
"2019/01/26 09:05:00","21.7940311"
"2019/01/26 09:00:00","21.8739929"
"2019/01/26 08:55:00","21.8701782"
"2019/01/26 08:50:00","21.9089489"
"2019/01/26 08:45:00","21.8913326"
"2019/01/26 08:40:00","21.9108677"
"2019/01/26 08:35:00","21.8913326"
"2019/01/26 08:30:00","21.9092503"
"2019/01/26 08:25:00","21.9108677"
"2019/01/26 08:20:00","21.8740597"
"2019/01/26 08:15:00","21.9030151"
"2019/01/26 08:10:00","21.9108677"
"2019/01/26 08:05:00","21.8874245"
"2019/01/26 08:00:00","21.9212208"
"2019/01/26 07:55:00","21.9352856"
"2019/01/26 07:50:00","22.021244"
"2019/01/26 07:45:00","22.1202736"
"2019/01/26 07:40:00","22.1425552"
"2019/01/26 07:35:00","22.1062279"
"2019/01/26 07:30:00","22.0010624"
"2019/01/26 07:25:00","21.9209766"
"2019/01/26 07:20:00","21.905344"
"2019/01/26 07:15:00","21.8913326"
"2019/01/26 07:10:00","21.9108677"
"2019/01/26 07:05:00","21.8999271"
"2019/01/26 07:00:00","21.9319572"
"2019/01/26 06:55:00","21.9352856"
"2019/01/26 06:50:00","21.9132156"
"2019/01/26 06:45:00","21.905983"
"2019/01/26 06:40:00","21.9108677"
"2019/01/26 06:35:00","21.9108677"
"2019/01/26 06:30:00","21.898798"
"2019/01/26 06:25:00","21.8913326"
"2019/01/26 06:20:00","21.8815632"
"2019/01/26 06:15:00","21.852705"
"2019/01/26 06:10:00","21.8620243"
"2019/01/26 06:05:00","21.8398247"
"2019/01/26 06:00:00","21.8395615"
"2019/01/26 05:55:00","21.8287601"
"2019/01/26 05:50:00","21.8532352"
"2019/01/26 05:45:00","21.8628788"
"2019/01/26 05:40:00","21.8950424"
"2019/01/26 05:35:00","21.8721848"
"2019/01/26 05:30:00","21.9206352"
"2019/01/26 05:25:00","21.9010983"
"2019/01/26 05:20:00","21.8864479"
"2019/01/26 05:15:00","21.9093933"
"2019/01/26 05:10:00","21.905201"
"2019/01/26 05:05:00","21.9152489"
"2019/01/26 05:00:00","21.9108677"
"2019/01/26 04:55:00","21.9089127"
"2019/01/26 04:50:00","21.8890591"
"2019/01/26 04:45:00","21.8864479"
"2019/01/26 04:40:00","21.8556614"
"2019/01/26 04:35:00","21.8752785"
"2019/01/26 04:30:00","21.7957363"
"2019/01/26 04:25:00","21.7973633"
"2019/01/26 04:20:00","21.7868118"
"2019/01/26 04:15:00","21.8001766"
"2019/01/26 04:10:00","21.8141651"
"2019/01/26 04:05:00","21.8131866"
"2019/01/26 04:00:00","21.8235416"
"2019/01/26 03:55:00","21.8306904"
"2019/01/26 03:50:00","21.8376064"
"2019/01/26 03:45:00","21.8517017"
"2019/01/26 03:40:00","21.8561649"
"2019/01/26 03:35:00","21.8547974"
"2019/01/26 03:30:00","21.8493271"
"2019/01/26 03:25:00","21.8376064"
"2019/01/26 03:20:00","21.8620243"
"2019/01/26 03:15:00","21.8913326"
"2019/01/26 03:10:00","21.8896999"
"2019/01/26 03:05:00","21.9206352"
"2019/01/26 03:00:00","21.9206829"
"2019/01/26 02:55:00","21.8926144"
"2019/01/26 02:50:00","21.8999271"
"2019/01/26 02:45:00","21.936264"
"2019/01/26 02:40:00","21.9315739"
"2019/01/26 02:35:00","21.9486847"
"2019/01/26 02:30:00","21.9411087"
"2019/01/26 02:25:00","21.9684582"
"2019/01/26 02:20:00","21.9727497"
"2019/01/26 02:15:00","21.9300117"
"2019/01/26 02:10:00","21.9264965"
"2019/01/26 02:05:00","21.907156"
"2019/01/26 02:00:00","21.8972321"
"2019/01/26 01:55:00","21.8950424"
"2019/01/26 01:50:00","21.9177036"
"2019/01/26 01:45:00","21.9118443"
"2019/01/26 01:40:00","21.9234104"
"2019/01/26 01:35:00","21.9366608"
"2019/01/26 01:30:00","21.9811974"
"2019/01/26 01:25:00","21.9890118"
"2019/01/26 01:20:00","21.974165"
"2019/01/26 01:15:00","21.9683037"
"2019/01/26 01:10:00","21.9772873"
"2019/01/26 01:05:00","21.9597054"
"2019/01/26 01:00:00","21.9597054"
"2019/01/26 00:55:00","21.977129"
"2019/01/26 00:50:00","22.0034218"
"2019/01/26 00:45:00","21.9890118"
"2019/01/26 00:40:00","22.0089359"
"2019/01/26 00:35:00","21.9645901"
"2019/01/26 00:30:00","21.9488831"
"2019/01/26 00:25:00","21.9437485"
"2019/01/26 00:20:00","21.9201946"
"2019/01/26 00:15:00","21.9112186"
"2019/01/26 00:10:00","21.9020767"
"2019/01/26 00:05:00","21.8946972"
"2019/01/26 00:00:00","21.8864479"
"2019/01/25 23:55:00","21.8864479"
"2019/01/25 23:50:00","21.9440765"
"2019/01/25 23:45:00","21.984129"
"2019/01/25 23:40:00","21.9987793"
"2019/01/25 23:35:00","22.0085468"
"2019/01/25 23:30:00","21.9938965"
"2019/01/25 23:25:00","21.9775715"
"2019/01/25 23:20:00","21.9792442"
"2019/01/25 23:15:00","21.9792442"
"2019/01/25 23:10:00","21.9845505"
"2019/01/25 23:05:00","22.003664"
"2019/01/25 23:00:00","22.0378494"
"2019/01/25 22:55:00","22.0280838"
"2019/01/25 22:50:00","22.0241756"
"2019/01/25 22:45:00","21.9890118"
"2019/01/25 22:40:00","22.0075703"
"2019/01/25 22:35:00","22.0224323"
"2019/01/25 22:30:00","22.0155411"
"2019/01/25 22:25:00","22.0329666"
"2019/01/25 22:20:00","21.9960957"
"2019/01/25 22:15:00","21.9985447"
"2019/01/25 22:10:00","21.9304028"
"2019/01/25 22:05:00","21.9227829"
"2019/01/25 22:00:00","21.9304028"
"2019/01/25 21:55:00","21.9792442"
"2019/01/25 21:50:00","22.0085468"
"2019/01/25 21:45:00","22.0469894"
"2019/01/25 21:40:00","22.0231991"
"2019/01/25 21:35:00","22.0230026"
"2019/01/25 21:30:00","22.0160694"
"2019/01/25 21:25:00","22.0897121"
"2019/01/25 21:20:00","22.0349197"
"2019/01/25 21:15:00","22.0339432"
"2019/01/25 21:10:00","22.0378494"
"2019/01/25 21:05:00","22.0329666"
"2019/01/25 21:00:00","22.018549"
"2019/01/25 20:55:00","22.0412159"
"2019/01/25 20:50:00","22.0515862"
"2019/01/25 20:45:00","22.0818081"
"2019/01/25 20:40:00","22.0818081"
"2019/01/25 20:35:00","22.071804"
"2019/01/25 20:30:00","22.0818081"
"2019/01/25 20:25:00","22.0622692"
"2019/01/25 20:20:00","22.0095253"
"2019/01/25 20:15:00","22.003664"
"2019/01/25 20:10:00","21.9948845"
"2019/01/25 20:05:00","21.984129"
"2019/01/25 20:00:00","22.0106964"
"2019/01/25 19:55:00","22.0085468"
"2019/01/25 19:50:00","22.0085468"
"2019/01/25 19:45:00","21.9725666"
"2019/01/25 19:40:00","22.0306625"
"2019/01/25 19:35:00","22.0463009"
"2019/01/25 19:30:00","22.0648098"
"2019/01/25 19:25:00","22.0905991"
"2019/01/25 19:20:00","22.1013432"
"2019/01/25 19:15:00","22.088644"
"2019/01/25 19:10:00","22.0866928"
"2019/01/25 19:05:00","22.1286926"
"2019/01/25 19:00:00","22.1306458"
"2019/01/25 18:55:00","22.1894073"
"2019/01/25 18:50:00","22.2191944"
"2019/01/25 18:45:00","22.2195358"
"2019/01/25 18:40:00","22.243536"
"2019/01/25 18:35:00","22.2068367"
"2019/01/25 18:30:00","22.2283268"
"2019/01/25 18:25:00","22.2328186"
"2019/01/25 18:20:00","22.2341881"
"2019/01/25 18:15:00","22.2586079"
"2019/01/25 18:10:00","22.2967033"
"2019/01/25 18:05:00","22.2949848"
"2019/01/25 18:00:00","22.2967033"
"2019/01/25 17:55:00","22.3015881"
"2019/01/25 17:50:00","22.3357754"
"2019/01/25 17:45:00","22.2914295"
"2019/01/25 17:40:00","22.3046627"
"2019/01/25 17:35:00","22.2771683"
"2019/01/25 17:30:00","22.2527447"
"2019/01/25 17:25:00","22.2527447"
"2019/01/25 17:20:00","22.2722836"
"2019/01/25 17:15:00","22.3553104"
"2019/01/25 17:10:00","22.4139194"
"2019/01/25 17:05:00","22.3929901"
"2019/01/25 17:00:00","22.4002457"
"2019/01/25 16:55:00","22.3797321"
"2019/01/25 16:50:00","22.3647423"
"2019/01/25 16:45:00","22.3803883"
"2019/01/25 16:40:00","22.3553104"
"2019/01/25 16:35:00","22.336483"
"2019/01/25 16:30:00","22.3562317"
"2019/01/25 16:25:00","22.345541"
"2019/01/25 16:20:00","22.3285885"
"2019/01/25 16:15:00","22.3308907"
"2019/01/25 16:10:00","22.3504257"
"2019/01/25 16:05:00","22.3173561"
"2019/01/25 16:00:00","22.3504257"
"2019/01/25 15:55:00","22.3341408"
"2019/01/25 15:50:00","22.3494492"
"2019/01/25 15:45:00","22.3347969"
"2019/01/25 15:40:00","22.3436279"
"2019/01/25 15:35:00","22.3260059"
"2019/01/25 15:30:00","22.3504257"
"2019/01/25 15:25:00","22.3605785"
"2019/01/25 15:20:00","22.3748493"
"2019/01/25 15:15:00","22.3831997"
"2019/01/25 15:10:00","22.3748493"
"2019/01/25 15:05:00","22.3758259"
"2019/01/25 15:00:00","22.3992672"
"2019/01/25 14:55:00","22.3992672"
"2019/01/25 14:50:00","22.4078979"
"2019/01/25 14:45:00","22.4236126"
"2019/01/25 14:40:00","22.4481049"
"2019/01/25 14:35:00","22.4393158"
"2019/01/25 14:30:00","22.4855385"
"2019/01/25 14:25:00","22.5000706"
"2019/01/25 14:20:00","22.5164833"
"2019/01/25 14:15:00","22.518631"
"2019/01/25 14:10:00","22.4704971"
"2019/01/25 14:05:00","22.4676437"
"2019/01/25 14:00:00","22.4725285"
"2019/01/25 13:55:00","22.4725285"
"2019/01/25 13:50:00","22.4500599"
"2019/01/25 13:45:00","22.423687"
"2019/01/25 13:40:00","22.4383984"
"2019/01/25 13:35:00","22.4330654"
"2019/01/25 13:30:00","22.4090347"
"2019/01/25 13:25:00","22.412941"
"2019/01/25 13:20:00","22.4481049"
"2019/01/25 13:15:00","22.4330025"
"2019/01/25 13:10:00","22.4481049"
"2019/01/25 13:05:00","22.4370804"
"2019/01/25 13:00:00","22.4424324"
"2019/01/25 12:55:00","22.4334545"
"2019/01/25 12:50:00","22.3985443"
"2019/01/25 12:45:00","22.3908558"
"2019/01/25 12:40:00","22.3797321"
"2019/01/25 12:35:00","22.3699646"
"2019/01/25 12:30:00","22.3992672"
"2019/01/25 12:25:00","22.4090347"
"2019/01/25 12:20:00","22.4358788"
"2019/01/25 12:15:00","22.4626846"
"2019/01/25 12:10:00","22.4725285"
"2019/01/25 12:05:00","22.4740734"
"2019/01/25 12:00:00","22.4627571"
"2019/01/25 11:55:00","22.3992672"
"2019/01/25 11:50:00","22.3966866"
"2019/01/25 11:45:00","22.3992672"
"2019/01/25 11:40:00","22.423687"
"2019/01/25 11:35:00","22.3943844"
"2019/01/25 11:30:00","22.4354401"
"2019/01/25 11:25:00","22.4725285"
"2019/01/25 11:20:00","22.4361897"
"2019/01/25 11:15:00","22.3992672"
"2019/01/25 11:10:00","22.3896942"
"2019/01/25 11:05:00","22.3541393"
"2019/01/25 11:00:00","22.3406544"
"2019/01/25 10:55:00","22.3176556"
"2019/01/25 10:50:00","22.3608971"
"2019/01/25 10:45:00","22.3533554"
"2019/01/25 10:40:00","22.3586655"
"2019/01/25 10:35:00","22.3748493"
"2019/01/25 10:30:00","22.3846149"
"2019/01/25 10:25:00","22.386013"
"2019/01/25 10:20:00","22.3844204"
"2019/01/25 10:15:00","22.3699646"
"2019/01/25 10:10:00","22.3260059"
"2019/01/25 10:05:00","22.3148632"
"2019/01/25 10:00:00","22.3412819"
"2019/01/25 09:55:00","22.3720989"
"2019/01/25 09:50:00","22.3748493"
"2019/01/25 09:45:00","22.3609791"
"2019/01/25 09:40:00","22.3748493"
"2019/01/25 09:35:00","22.3801212"
"2019/01/25 09:30:00","22.3699646"
"2019/01/25 09:25:00","22.3850117"
"2019/01/25 09:20:00","22.3308907"
"2019/01/25 09:15:00","22.3381805"
"2019/01/25 09:10:00","22.3260059"
"2019/01/25 09:05:00","22.3856335"
"2019/01/25 09:00:00","22.3504257"
"2019/01/25 08:55:00","22.3357754"
"2019/01/25 08:50:00","22.2879124"
"2019/01/25 08:45:00","22.2572403"
"2019/01/25 08:40:00","22.2918186"
"2019/01/25 08:35:00","22.2888889"
"2019/01/25 08:30:00","22.3179989"
"2019/01/25 08:25:00","22.3015881"
"2019/01/25 08:20:00","22.282053"
"2019/01/25 08:15:00","22.2615376"
"2019/01/25 08:10:00","22.2771683"
"2019/01/25 08:05:00","22.2831917"
"2019/01/25 08:00:00","22.270937"
"2019/01/25 07:55:00","22.3211231"
"2019/01/25 07:50:00","22.3147545"
"2019/01/25 07:45:00","22.2921772"
"2019/01/25 07:40:00","22.2889271"
"2019/01/25 07:35:00","22.3015881"
"2019/01/25 07:30:00","22.2722836"
"2019/01/25 07:25:00","22.289587"
"2019/01/25 07:20:00","22.3015881"
"2019/01/25 07:15:00","22.2722836"
"2019/01/25 07:10:00","22.2683754"
"2019/01/25 07:05:00","22.2234421"
"2019/01/25 07:00:00","22.1933193"
"2019/01/25 06:55:00","22.2136745"
"2019/01/25 06:50:00","22.1609268"
"2019/01/25 06:45:00","22.1306458"
"2019/01/25 06:40:00","22.1013432"
"2019/01/25 06:35:00","22.0818081"
"2019/01/25 06:30:00","22.0818081"
"2019/01/25 06:25:00","22.1108761"
"2019/01/25 06:20:00","22.0818081"
"2019/01/25 06:15:00","22.0964584"
"2019/01/25 06:10:00","22.0759468"
"2019/01/25 06:05:00","22.0482407"
"2019/01/25 06:00:00","22.0183144"
"2019/01/25 05:55:00","21.9811249"
"2019/01/25 05:50:00","21.9795094"
"2019/01/25 05:45:00","22.0169773"
"2019/01/25 05:40:00","21.9987793"
"2019/01/25 05:35:00","22.0159817"
"2019/01/25 05:30:00","21.9922562"
"2019/01/25 05:25:00","21.9831505"
"2019/01/25 05:20:00","21.9597054"
"2019/01/25 05:15:00","21.9984283"
"2019/01/25 05:10:00","21.9958324"
"2019/01/25 05:05:00","22.0085468"
"2019/01/25 05:00:00","21.9472752"
"2019/01/25 04:55:00","21.9323559"
"2019/01/25 04:50:00","21.925005"
"2019/01/25 04:45:00","21.9753361"
"2019/01/25 04:40:00","22.0069447"
"2019/01/25 04:35:00","22.0118904"
"2019/01/25 04:30:00","22.0085468"
"2019/01/25 04:25:00","21.9965134"
"2019/01/25 04:20:00","21.984129"
"2019/01/25 04:15:00","21.9743595"
"2019/01/25 04:10:00","21.9691334"
"2019/01/25 04:05:00","21.9704475"
"2019/01/25 04:00:00","21.984129"
"2019/01/25 03:55:00","21.9987793"
"2019/01/25 03:50:00","21.9938965"
"2019/01/25 03:45:00","22.0383816"
"2019/01/25 03:40:00","22.0357304"
"2019/01/25 03:35:00","22.0173378"
"2019/01/25 03:30:00","22.0417557"
"2019/01/25 03:25:00","22.0090237"
"2019/01/25 03:20:00","22.0085468"
"2019/01/25 03:15:00","22.0085468"
"2019/01/25 03:10:00","22.0214558"
"2019/01/25 03:05:00","22.0085468"
"2019/01/25 03:00:00","22.0376148"
"2019/01/25 02:55:00","22.0456638"
"2019/01/25 02:50:00","22.0632477"
"2019/01/25 02:45:00","22.005928"
"2019/01/25 02:40:00","22.0095253"
"2019/01/25 02:35:00","22.0015697"
"2019/01/25 02:30:00","21.9870415"
"2019/01/25 02:25:00","21.9694729"
"2019/01/25 02:20:00","21.9363022"
"2019/01/25 02:15:00","21.9743595"
"2019/01/25 02:10:00","21.9711781"
"2019/01/25 02:05:00","21.9997578"
"2019/01/25 02:00:00","21.9987793"
"2019/01/25 01:55:00","22.0201759"
"2019/01/25 01:50:00","22.0167656"
"2019/01/25 01:45:00","21.984129"
"2019/01/25 01:40:00","21.984129"
"2019/01/25 01:35:00","22.0085468"
"2019/01/25 01:30:00","22.003273"
"2019/01/25 01:25:00","22.0063992"
"2019/01/25 01:20:00","22.0073757"
"2019/01/25 01:15:00","21.9890118"
"2019/01/25 01:10:00","21.984129"
"2019/01/25 01:05:00","21.9750004"
"2019/01/25 01:00:00","21.9704533"
"2019/01/25 00:55:00","21.9782658"
"2019/01/25 00:50:00","21.9851055"
"2019/01/25 00:45:00","22.000927"
"2019/01/25 00:40:00","21.9889679"
"2019/01/25 00:35:00","21.9968262"
"2019/01/25 00:30:00","22.0042419"
"2019/01/25 00:25:00","21.9970493"
"2019/01/25 00:20:00","22.0021"
"2019/01/25 00:15:00","22.0026855"
"2019/01/25 00:10:00","21.984129"
"2019/01/25 00:05:00","21.9984932"
"2019/01/25 00:00:00","21.9808846"
"2019/01/24 23:55:00","21.9887772"
"2019/01/24 23:50:00","22.0116043"
"2019/01/24 23:45:00","22.0495281"
"2019/01/24 23:40:00","22.1013432"
"2019/01/24 23:35:00","22.0827847"
"2019/01/24 23:30:00","22.1062279"
"2019/01/24 23:25:00","22.1084614"
"2019/01/24 23:20:00","22.1746044"
"2019/01/24 23:15:00","22.2087917"
"2019/01/24 23:10:00","22.2722836"
"2019/01/24 23:05:00","22.2967033"
"2019/01/24 23:00:00","22.3231544"
"2019/01/24 22:55:00","22.343277"
"2019/01/24 22:50:00","22.3504257"
"2019/01/24 22:45:00","22.335228"
"2019/01/24 22:40:00","22.3701973"
"2019/01/24 22:35:00","22.3117065"
"2019/01/24 22:30:00","22.2967033"
"2019/01/24 22:25:00","22.3027592"
"2019/01/24 22:20:00","22.3094406"
"2019/01/24 22:15:00","22.2890434"
"2019/01/24 22:10:00","22.2634926"
"2019/01/24 22:05:00","22.2184868"
"2019/01/24 22:00:00","22.1902332"
"2019/01/24 21:55:00","22.1242657"
"2019/01/24 21:50:00","22.0905991"
"2019/01/24 21:45:00","22.0329666"
"2019/01/24 21:40:00","21.9841919"
"2019/01/24 21:35:00","21.9157505"
"2019/01/24 21:30:00","21.9108677"
"2019/01/24 21:25:00","21.8864479"
"2019/01/24 21:20:00","21.8376064"
